id,name,structure-id,structure-abbrev,structure-name,structure-color,strain,transgenic-line,gender,injection-coordinates,injection-volume,injection-structures,r,num-voxels,selected,experiment_page_url
159649643,378-1678,946,PH,Posterior hypothalamic nucleus,FF4C3E,C57BL/6J,"",M,"[7660, 6030, 5680]",0.585927,"[{""id""=>126, ""name""=>""Periventricular hypothalamic nucleus, posterior part"", ""abbreviation""=>""PVp"", ""color""=>""FF5547""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>525, ""name""=>""Supramammillary nucleus"", ""abbreviation""=>""SUM"", ""color""=>""FF4C3E""}, {""id""=>557, ""name""=>""Tuberomammillary nucleus"", ""abbreviation""=>""TM"", ""color""=>""FF4C3E""}, {""id""=>732, ""name""=>""Medial mammillary nucleus, median part"", ""abbreviation""=>""Mmme"", ""color""=>""FF4C3E""}, {""id""=>830, ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""abbreviation""=>""DMH"", ""color""=>""FF5547""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}, {""id""=>980, ""name""=>""Dorsal premammillary nucleus"", ""abbreviation""=>""PMd"", ""color""=>""FF4C3E""}, {""id""=>1004, ""name""=>""Ventral premammillary nucleus"", ""abbreviation""=>""PMv"", ""color""=>""FF4C3E""}]",0.5432,21010,false,http://connectivity.brain-map.org/projection/experiment/159649643
156741826,Rbp4-Cre-52,723,ORBl,"Orbital area, lateral part",248A5E,unknown,Rbp4-Cre_KL100,M,"[2670, 3750, 6570]",0.428994,"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>723, ""name""=>""Orbital area, lateral part"", ""abbreviation""=>""ORBl"", ""color""=>""248A5E""}]",0.5384,21010,false,http://connectivity.brain-map.org/projection/experiment/156741826
165972951,Erbb4-2A-CreERT2-D-5700,319,BMA,Basomedial amygdalar nucleus,84EA81,B6.Cg,Erbb4-2A-CreERT2,M,"[6210, 6100, 7650]",1.207540,"[{""id""=>23, ""name""=>""Anterior amygdalar area"", ""abbreviation""=>""AAA"", ""color""=>""80C0E2""}, {""id""=>295, ""name""=>""Basolateral amygdalar nucleus"", ""abbreviation""=>""BLA"", ""color""=>""9DE79C""}, {""id""=>319, ""name""=>""Basomedial amygdalar nucleus"", ""abbreviation""=>""BMA"", ""color""=>""84EA81""}, {""id""=>403, ""name""=>""Medial amygdalar nucleus"", ""abbreviation""=>""MEA"", ""color""=>""80C0E2""}, {""id""=>536, ""name""=>""Central amygdalar nucleus"", ""abbreviation""=>""CEA"", ""color""=>""80C0E2""}, {""id""=>631, ""name""=>""Cortical amygdalar area"", ""abbreviation""=>""COA"", ""color""=>""61E7B7""}, {""id""=>966, ""name""=>""Endopiriform nucleus, ventral part"", ""abbreviation""=>""EPv"", ""color""=>""A0EE9D""}, {""id""=>1105, ""name""=>""Intercalated amygdalar nucleus"", ""abbreviation""=>""IA"", ""color""=>""80C0E2""}]",0.5370,21010,false,http://connectivity.brain-map.org/projection/experiment/165972951
127710392,378-1442,946,PH,Posterior hypothalamic nucleus,FF4C3E,C57BL/6J,"",M,"[7760, 6110, 5660]",0.348330,"[{""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>254, ""name""=>""Retrosplenial area"", ""abbreviation""=>""RSP"", ""color""=>""1AA698""}, {""id""=>525, ""name""=>""Supramammillary nucleus"", ""abbreviation""=>""SUM"", ""color""=>""FF4C3E""}, {""id""=>830, ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""abbreviation""=>""DMH"", ""color""=>""FF5547""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}, {""id""=>980, ""name""=>""Dorsal premammillary nucleus"", ""abbreviation""=>""PMd"", ""color""=>""FF4C3E""}, {""id""=>1004, ""name""=>""Ventral premammillary nucleus"", ""abbreviation""=>""PMv"", ""color""=>""FF4C3E""}]",0.5355,21010,false,http://connectivity.brain-map.org/projection/experiment/127710392
158258062,378-1627,194,LHA,Lateral hypothalamic area,F2483B,C57BL/6J,"",M,"[7170, 6520, 5750]",1.443090,"[{""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>614, ""name""=>""Tuberal nucleus"", ""abbreviation""=>""TU"", ""color""=>""F2483B""}, {""id""=>693, ""name""=>""Ventromedial hypothalamic nucleus"", ""abbreviation""=>""VMH"", ""color""=>""FF4C3E""}, {""id""=>830, ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""abbreviation""=>""DMH"", ""color""=>""FF5547""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}, {""id""=>980, ""name""=>""Dorsal premammillary nucleus"", ""abbreviation""=>""PMd"", ""color""=>""FF4C3E""}, {""id""=>1004, ""name""=>""Ventral premammillary nucleus"", ""abbreviation""=>""PMv"", ""color""=>""FF4C3E""}]",0.5351,21010,false,http://connectivity.brain-map.org/projection/experiment/158258062
165975096,Erbb4-2A-CreERT2-D-5702,749,VTA,Ventral tegmental area,FF90FF,B6.Cg,Erbb4-2A-CreERT2,M,"[8400, 5200, 5200]",0.936223,"[{""id""=>12, ""name""=>""Interfascicular nucleus raphe"", ""abbreviation""=>""IF"", ""color""=>""FFA6FF""}, {""id""=>100, ""name""=>""Interpeduncular nucleus"", ""abbreviation""=>""IPN"", ""color""=>""FFA6FF""}, {""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>130, ""name""=>""Superior central nucleus raphe, medial part"", ""abbreviation""=>""CSm"", ""color""=>""FFC395""}, {""id""=>197, ""name""=>""Rostral linear nucleus raphe"", ""abbreviation""=>""RL"", ""color""=>""FFA6FF""}, {""id""=>374, ""name""=>""Substantia nigra, compact part"", ""abbreviation""=>""SNc"", ""color""=>""FFA6FF""}, {""id""=>591, ""name""=>""Central linear nucleus raphe"", ""abbreviation""=>""CLI"", ""color""=>""FFA6FF""}, {""id""=>749, ""name""=>""Ventral tegmental area"", ""abbreviation""=>""VTA"", ""color""=>""FF90FF""}, {""id""=>795, ""name""=>""Periaqueductal gray"", ""abbreviation""=>""PAG"", ""color""=>""FF90FF""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}, {""id""=>975, ""name""=>""Edinger-Westphal nucleus"", ""abbreviation""=>""EW"", ""color""=>""FF90FF""}]",0.5326,21010,false,http://connectivity.brain-map.org/projection/experiment/165975096
268208632,Ppp1r17-Cre_NL146-3901,946,PH,Posterior hypothalamic nucleus,FF4C3E,FVB/N-Crl:CD1(ICR),Ppp1r17-Cre_NL146,M,"[7500, 4770, 5670]",0.386447,"[{""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>181, ""name""=>""Nucleus of reunions"", ""abbreviation""=>""RE"", ""color""=>""FF909F""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>414, ""name""=>""Subparafascicular nucleus, magnocellular part"", ""abbreviation""=>""SPFm"", ""color""=>""FF8084""}, {""id""=>422, ""name""=>""Subparafascicular nucleus, parvicellular part"", ""abbreviation""=>""SPFp"", ""color""=>""FF8084""}, {""id""=>599, ""name""=>""Central medial nucleus of the thalamus"", ""abbreviation""=>""CM"", ""color""=>""FF909F""}, {""id""=>609, ""name""=>""Subparafascicular area"", ""abbreviation""=>""SPA"", ""color""=>""FF8084""}, {""id""=>685, ""name""=>""Ventral medial nucleus of the thalamus"", ""abbreviation""=>""VM"", ""color""=>""FF8084""}, {""id""=>741, ""name""=>""Ventral posteromedial nucleus of the thalamus, parvicellular part"", ""abbreviation""=>""VPMpc"", ""color""=>""FF8084""}, {""id""=>749, ""name""=>""Ventral tegmental area"", ""abbreviation""=>""VTA"", ""color""=>""FF90FF""}, {""id""=>795, ""name""=>""Periaqueductal gray"", ""abbreviation""=>""PAG"", ""color""=>""FF90FF""}, {""id""=>930, ""name""=>""Parafascicular nucleus"", ""abbreviation""=>""PF"", ""color""=>""FF909F""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}]",0.5283,19844,false,http://connectivity.brain-map.org/projection/experiment/268208632
266174751,Cart-Tg1-Cre-4490,797,ZI,Zona incerta,F2483B,B6.Cg,Cart-Tg1-Cre,F,"[6930, 5610, 5760]",0.828460,"[{""id""=>38, ""name""=>""Paraventricular hypothalamic nucleus"", ""abbreviation""=>""PVH"", ""color""=>""FF5D50""}, {""id""=>181, ""name""=>""Nucleus of reunions"", ""abbreviation""=>""RE"", ""color""=>""FF909F""}, {""id""=>189, ""name""=>""Rhomboid nucleus"", ""abbreviation""=>""RH"", ""color""=>""FF909F""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>362, ""name""=>""Mediodorsal nucleus of thalamus"", ""abbreviation""=>""MD"", ""color""=>""FF909F""}, {""id""=>366, ""name""=>""Submedial nucleus of the thalamus"", ""abbreviation""=>""SMT"", ""color""=>""FF909F""}, {""id""=>599, ""name""=>""Central medial nucleus of the thalamus"", ""abbreviation""=>""CM"", ""color""=>""FF909F""}, {""id""=>685, ""name""=>""Ventral medial nucleus of the thalamus"", ""abbreviation""=>""VM"", ""color""=>""FF8084""}, {""id""=>724, ""name""=>""Anterior hypothalamic nucleus, posterior part"", ""abbreviation""=>""AHNp"", ""color""=>""FF4C3E""}, {""id""=>796, ""name""=>""Dopaminergic A13 group"", ""abbreviation""=>""A13"", ""color""=>""F2483B""}, {""id""=>797, ""name""=>""Zona incerta"", ""abbreviation""=>""ZI"", ""color""=>""F2483B""}, {""id""=>830, ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""abbreviation""=>""DMH"", ""color""=>""FF5547""}, {""id""=>907, ""name""=>""Paracentral nucleus"", ""abbreviation""=>""PCN"", ""color""=>""FF909F""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}, {""id""=>1077, ""name""=>""Perireunensis nucleus"", ""abbreviation""=>""PR"", ""color""=>""FF909F""}]",0.5282,19357,false,http://connectivity.brain-map.org/projection/experiment/266174751
120811946,378-1221,214,RN,Red nucleus,FF90FF,C57BL/6J,"",M,"[8300, 4700, 6190]",0.301781,"[{""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>214, ""name""=>""Red nucleus"", ""abbreviation""=>""RN"", ""color""=>""FF90FF""}, {""id""=>797, ""name""=>""Zona incerta"", ""abbreviation""=>""ZI"", ""color""=>""F2483B""}]",0.5276,21010,false,http://connectivity.brain-map.org/projection/experiment/120811946
182842391,Sim1-Cre-Homo-322,88,AHN,Anterior hypothalamic nucleus,FF4C3E,B6.FVB,Sim1-Cre,F,"[6350, 5700, 5850]",0.377723,"[{""id""=>38, ""name""=>""Paraventricular hypothalamic nucleus"", ""abbreviation""=>""PVH"", ""color""=>""FF5D50""}, {""id""=>88, ""name""=>""Anterior hypothalamic nucleus"", ""abbreviation""=>""AHN"", ""color""=>""FF4C3E""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>347, ""name""=>""Subparaventricular zone"", ""abbreviation""=>""SBPV"", ""color""=>""FF5547""}, {""id""=>796, ""name""=>""Dopaminergic A13 group"", ""abbreviation""=>""A13"", ""color""=>""F2483B""}, {""id""=>797, ""name""=>""Zona incerta"", ""abbreviation""=>""ZI"", ""color""=>""F2483B""}, {""id""=>830, ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""abbreviation""=>""DMH"", ""color""=>""FF5547""}]",0.5263,21010,false,http://connectivity.brain-map.org/projection/experiment/182842391
166153483,Rbp4-Cre-103,104,AId,"Agranular insular area, dorsal part",219866,unknown,Rbp4-Cre_KL100,M,"[3620, 4530, 7710]",0.379654,"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>119, ""name""=>""Agranular insular area, ventral part"", ""abbreviation""=>""AIv"", ""color""=>""219866""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]",0.5255,21010,false,http://connectivity.brain-map.org/projection/experiment/166153483
113313632,378-1111,194,LHA,Lateral hypothalamic area,F2483B,C57BL/6J,"",M,"[6590, 6120, 6060]",0.571225,"[{""id""=>88, ""name""=>""Anterior hypothalamic nucleus"", ""abbreviation""=>""AHN"", ""color""=>""FF4C3E""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>797, ""name""=>""Zona incerta"", ""abbreviation""=>""ZI"", ""color""=>""F2483B""}, {""id""=>830, ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""abbreviation""=>""DMH"", ""color""=>""FF5547""}]",0.5203,21010,false,http://connectivity.brain-map.org/projection/experiment/113313632
177890956,Sim1-Cre-Homo-291,194,LHA,Lateral hypothalamic area,F2483B,B6.FVB,Sim1-Cre,F,"[6300, 6780, 6200]",0.360551,"[{""id""=>88, ""name""=>""Anterior hypothalamic nucleus"", ""abbreviation""=>""AHN"", ""color""=>""FF4C3E""}, {""id""=>173, ""name""=>""Retrochiasmatic area"", ""abbreviation""=>""RCH"", ""color""=>""F2483B""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>614, ""name""=>""Tuberal nucleus"", ""abbreviation""=>""TU"", ""color""=>""F2483B""}]",0.5195,21010,false,http://connectivity.brain-map.org/projection/experiment/177890956
264696942,A930038C07Rik-Tg1-Cre-3884,364,PSTN,Parasubthalamic nucleus,F2483B,B6.Cg,A930038C07Rik-Tg1-Cre,F,"[7640, 5820, 6490]",0.345430,"[{""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>364, ""name""=>""Parasubthalamic nucleus"", ""abbreviation""=>""PSTN"", ""color""=>""F2483B""}, {""id""=>381, ""name""=>""Substantia nigra, reticular part"", ""abbreviation""=>""SNr"", ""color""=>""FF90FF""}, {""id""=>470, ""name""=>""Subthalamic nucleus"", ""abbreviation""=>""STN"", ""color""=>""F2483B""}, {""id""=>797, ""name""=>""Zona incerta"", ""abbreviation""=>""ZI"", ""color""=>""F2483B""}]",0.5194,21010,false,http://connectivity.brain-map.org/projection/experiment/264696942
120761491,378-1219,795,PAG,Periaqueductal gray,FF90FF,C57BL/6J,"",M,"[9840, 2750, 6070]",0.316075,"[{""id""=>294, ""name""=>""Superior colliculus, motor related"", ""abbreviation""=>""SCm"", ""color""=>""FF90FF""}, {""id""=>460, ""name""=>""Midbrain trigeminal nucleus"", ""abbreviation""=>""MEV"", ""color""=>""FF7AFF""}, {""id""=>795, ""name""=>""Periaqueductal gray"", ""abbreviation""=>""PAG"", ""color""=>""FF90FF""}, {""id""=>811, ""name""=>""Inferior colliculus, central nucleus"", ""abbreviation""=>""ICc"", ""color""=>""FF7AFF""}, {""id""=>828, ""name""=>""Inferior colliculus, external nucleus"", ""abbreviation""=>""ICe"", ""color""=>""FF7AFF""}]",0.5178,21010,false,http://connectivity.brain-map.org/projection/experiment/120761491
180524412,Tac1-IRES2-Cre-D-43,795,PAG,Periaqueductal gray,FF90FF,B6;129,Tac1-IRES2-Cre,M,"[8240, 4450, 5790]",0.113549,"[{""id""=>67, ""name""=>""Interstitial nucleus of Cajal"", ""abbreviation""=>""INC"", ""color""=>""FF90FF""}, {""id""=>128, ""name""=>""Midbrain reticular nucleus"", ""abbreviation""=>""MRN"", ""color""=>""FF90FF""}, {""id""=>294, ""name""=>""Superior colliculus, motor related"", ""abbreviation""=>""SCm"", ""color""=>""FF90FF""}, {""id""=>587, ""name""=>""Nucleus of Darkschewitsch"", ""abbreviation""=>""ND"", ""color""=>""FF90FF""}, {""id""=>634, ""name""=>""Nucleus of the posterior commissure"", ""abbreviation""=>""NPC"", ""color""=>""FF90FF""}, {""id""=>749, ""name""=>""Ventral tegmental area"", ""abbreviation""=>""VTA"", ""color""=>""FF90FF""}, {""id""=>795, ""name""=>""Periaqueductal gray"", ""abbreviation""=>""PAG"", ""color""=>""FF90FF""}]",0.5132,21010,false,http://connectivity.brain-map.org/projection/experiment/180524412
146659588,378-1485,980,PMd,Dorsal premammillary nucleus,FF4C3E,C57BL/6J,"",M,"[7500, 6710, 5750]",0.472047,"[{""id""=>126, ""name""=>""Periventricular hypothalamic nucleus, posterior part"", ""abbreviation""=>""PVp"", ""color""=>""FF5547""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>414, ""name""=>""Subparafascicular nucleus, magnocellular part"", ""abbreviation""=>""SPFm"", ""color""=>""FF8084""}, {""id""=>491, ""name""=>""Medial mammillary nucleus"", ""abbreviation""=>""MM"", ""color""=>""FF4C3E""}, {""id""=>525, ""name""=>""Supramammillary nucleus"", ""abbreviation""=>""SUM"", ""color""=>""FF4C3E""}, {""id""=>749, ""name""=>""Ventral tegmental area"", ""abbreviation""=>""VTA"", ""color""=>""FF90FF""}, {""id""=>930, ""name""=>""Parafascicular nucleus"", ""abbreviation""=>""PF"", ""color""=>""FF909F""}, {""id""=>946, ""name""=>""Posterior hypothalamic nucleus"", ""abbreviation""=>""PH"", ""color""=>""FF4C3E""}, {""id""=>980, ""name""=>""Dorsal premammillary nucleus"", ""abbreviation""=>""PMd"", ""color""=>""FF4C3E""}, {""id""=>1004, ""name""=>""Ventral premammillary nucleus"", ""abbreviation""=>""PMv"", ""color""=>""FF4C3E""}, {""id""=>1126, ""name""=>""Tuberomammillary nucleus, dorsal part"", ""abbreviation""=>""TMd"", ""color""=>""FF4C3E""}]",0.5126,20781,false,http://connectivity.brain-map.org/projection/experiment/146659588
278510197,Ppp1r17-Cre_NL146-3933,194,LHA,Lateral hypothalamic area,F2483B,FVB/N-Crl:CD1(ICR),Ppp1r17-Cre_NL146,F,"[6560, 5880, 6530]",0.161531,"[{""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>614, ""name""=>""Tuberal nucleus"", ""abbreviation""=>""TU"", ""color""=>""F2483B""}, {""id""=>797, ""name""=>""Zona incerta"", ""abbreviation""=>""ZI"", ""color""=>""F2483B""}]",0.5108,21010,false,http://connectivity.brain-map.org/projection/experiment/278510197
305677409,Htr3a-Cre_NO152-145244,88,AHN,Anterior hypothalamic nucleus,FF4C3E,unknown,Htr3a-Cre_NO152,F,"[5940, 5990, 6500]",0.055037,"[{""id""=>88, ""name""=>""Anterior hypothalamic nucleus"", ""abbreviation""=>""AHN"", ""color""=>""FF4C3E""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>797, ""name""=>""Zona incerta"", ""abbreviation""=>""ZI"", ""color""=>""F2483B""}]",0.5108,21010,false,http://connectivity.brain-map.org/projection/experiment/305677409
264320076,Esr1-2A-Cre-211,614,TU,Tuberal nucleus,F2483B,B6.129,Esr1-2A-Cre,F,"[7310, 6960, 5840]",0.764401,"[{""id""=>126, ""name""=>""Periventricular hypothalamic nucleus, posterior part"", ""abbreviation""=>""PVp"", ""color""=>""FF5547""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>223, ""name""=>""Arcuate hypothalamic nucleus"", ""abbreviation""=>""ARH"", ""color""=>""FF5D50""}, {""id""=>614, ""name""=>""Tuberal nucleus"", ""abbreviation""=>""TU"", ""color""=>""F2483B""}, {""id""=>693, ""name""=>""Ventromedial hypothalamic nucleus"", ""abbreviation""=>""VMH"", ""color""=>""FF4C3E""}, {""id""=>797, ""name""=>""Zona incerta"", ""abbreviation""=>""ZI"", ""color""=>""F2483B""}, {""id""=>1004, ""name""=>""Ventral premammillary nucleus"", ""abbreviation""=>""PMv"", ""color""=>""FF4C3E""}]",0.5084,21010,false,http://connectivity.brain-map.org/projection/experiment/264320076
157063074,378-1609,797,ZI,Zona incerta,F2483B,C57BL/6J,"",M,"[7200, 5230, 6290]",0.244496,"[{""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>629, ""name""=>""Ventral anterior-lateral complex of the thalamus"", ""abbreviation""=>""VAL"", ""color""=>""FF8084""}, {""id""=>685, ""name""=>""Ventral medial nucleus of the thalamus"", ""abbreviation""=>""VM"", ""color""=>""FF8084""}, {""id""=>796, ""name""=>""Dopaminergic A13 group"", ""abbreviation""=>""A13"", ""color""=>""F2483B""}, {""id""=>797, ""name""=>""Zona incerta"", ""abbreviation""=>""ZI"", ""color""=>""F2483B""}]",0.5065,20273,false,http://connectivity.brain-map.org/projection/experiment/157063074
267547788,Fezf1-2A-DD-Cre-D-662,403,MEA,Medial amygdalar nucleus,80C0E2,B6;129,Fezf1-2A-dCre,M,"[6080, 6540, 7140]",0.379211,"[{""id""=>23, ""name""=>""Anterior amygdalar area"", ""abbreviation""=>""AAA"", ""color""=>""80C0E2""}, {""id""=>194, ""name""=>""Lateral hypothalamic area"", ""abbreviation""=>""LHA"", ""color""=>""F2483B""}, {""id""=>292, ""name""=>""Bed nucleus of the accessory olfactory tract"", ""abbreviation""=>""BA"", ""color""=>""80C0E2""}, {""id""=>298, ""name""=>""Magnocellular nucleus"", ""abbreviation""=>""MA"", ""color""=>""A2B1D8""}, {""id""=>403, ""name""=>""Medial amygdalar nucleus"", ""abbreviation""=>""MEA"", ""color""=>""80C0E2""}]",0.5032,21010,false,http://connectivity.brain-map.org/projection/experiment/267547788
